Currency,Date,Open,High,Low,Close,Volume
GBP=X,2/25/2020,1.292515,1.301825,1.291495,1.30031,878639147
JPY=X,2/25/2020,110.860325,111.027325,109.879,110.230825,693105280
AUD=X,2/25/2020,0.66111,0.66232,0.658605,0.66041,203888690
SGD=X,2/25/2020,1.398785,1.399885,1.396165,1.398415,165502366
CHF=X,2/25/2020,0.97983,0.980395,0.97506,0.976075,696905759
NZD=X,2/25/2020,0.63439,0.635865,0.631115,0.631955,490197051
SEK=X,2/25/2020,9.73835,9.7582,9.705395,9.72,286136205
CAD=X,2/26/2020,1.32799,1.332245,1.327165,1.332165,608755598
EUR=X,2/26/2020,1.08781,1.09048,1.085575,1.08692,221010839
GBP=X,2/26/2020,1.30025,1.30096,1.29134,1.291715,952557424
JPY=X,2/26/2020,110.234325,110.5808,110.1348,110.266825,130621003
AUD=X,2/26/2020,0.66045,0.660665,0.65542,0.655565,824994645
SGD=X,2/26/2020,1.39845,1.4007,1.397115,1.39857,121244011
CHF=X,2/26/2020,0.9761,0.97774,0.972945,0.976365,142125173
NZD=X,2/26/2020,0.63206,0.632115,0.629125,0.62943,521444864
SEK=X,2/26/2020,9.72,9.750895,9.70015,9.748845,392593942
CAD=X,2/27/2020,1.33222,1.334625,1.330785,1.334555,384537562
EUR=X,2/27/2020,1.087,1.093105,1.08697,1.09283,892688980
GBP=X,2/27/2020,1.291745,1.294605,1.286005,1.28896,378192434
JPY=X,2/27/2020,110.268325,110.3505,109.472125,109.648325,684154525
AUD=X,2/27/2020,0.655565,0.658965,0.65544,0.65757,397566891
CHF=X,2/27/2020,0.9763,0.976485,0.97187,0.97187,804205729
NZD=X,2/27/2020,0.62943,0.632025,0.62888,0.6308,319535918
CAD=X,2/28/2020,1.334555,1.33818,1.33451,1.334575,102437153
EUR=X,2/28/2020,1.09283,1.095395,1.09034,1.09414,278117078
GBP=X,2/28/2020,1.288855,1.292,1.272595,1.28179,805719766
JPY=X,2/28/2020,109.649825,109.649825,107.511595,108.059595,1598290403
AUD=X,2/28/2020,0.657595,0.657795,0.643655,0.650695,1124045660
CHF=X,2/28/2020,0.97187,0.972705,0.968595,0.97077,274859210
NZD=X,2/28/2020,0.6308,0.630925,0.619205,0.624775,1065477303
CAD=X,3/1/2020,1.343655,1.344035,1.340675,1.340675,463135732
EUR=X,3/1/2020,1.10404,1.107355,1.10383,1.105215,259761501
GBP=X,3/1/2020,1.28132,1.283375,1.27962,1.28065,166926008
JPY=X,3/1/2020,107.662,107.795,107.385,107.6975,133447557
AUD=X,3/1/2020,0.64772,0.65243,0.647065,0.65161,677324293
SGD=X,3/1/2020,1.392585,1.392735,1.39253,1.392585,100000000
CHF=X,3/1/2020,0.96305,0.96603,0.962035,0.96396,244656256
NZD=X,3/1/2020,0.62062,0.623225,0.620295,0.62282,452539430
SEK=X,3/1/2020,9.6193,9.6193,9.6154,9.6154,139560283
CAD=X,3/2/2020,1.34073,1.34159,1.33153,1.332335,1122994789
EUR=X,3/2/2020,1.10524,1.11829,1.10364,1.11415,1311468063
GBP=X,3/2/2020,1.28067,1.28505,1.274245,1.276065,559991440
JPY=X,3/2/2020,107.688,108.575,107.411,108.5328,895957649
AUD=X,3/2/2020,0.65161,0.65678,0.649005,0.654425,517780947
SGD=X,3/2/2020,1.392235,1.392865,1.388635,1.3889,690406459
CHF=X,3/2/2020,0.964005,0.965515,0.954475,0.958835,921838289
NZD=X,3/2/2020,0.622775,0.62793,0.620515,0.62651,698515805
SEK=X,3/2/2020,9.61315,9.61315,9.49134,9.5432,809549185
CAD=X,3/3/2020,1.332785,1.339155,1.331895,1.33843,787886312
EUR=X,3/3/2020,1.11415,1.1211,1.11201,1.117525,558889418
GBP=X,3/3/2020,1.27604,1.284065,1.275705,1.281725,667872168
JPY=X,3/3/2020,108.5178,108.5368,106.99242,107.06242,1471236794
AUD=X,3/3/2020,0.654345,0.65968,0.650935,0.656705,450253298
SGD=X,3/3/2020,1.38895,1.39211,1.38838,1.39162,572679234
CHF=X,3/3/2020,0.9588,0.959715,0.95187,0.95618,516482847
NZD=X,3/3/2020,0.62651,0.629225,0.624805,0.62695,170507886
SEK=X,3/3/2020,9.5432,9.5432,9.5432,9.5432,100000000
CAD=X,3/4/2020,1.33843,1.34091,1.335865,1.338585,118887932
EUR=X,3/4/2020,1.117525,1.11799,1.113,1.11514,424281855
GBP=X,3/4/2020,1.281675,1.287415,1.279045,1.287205,652389286
JPY=X,3/4/2020,107.06492,107.68704,107.06492,107.62804,630563058
AUD=X,3/4/2020,0.656805,0.659005,0.656705,0.658875,407213698
CHF=X,3/4/2020,0.956295,0.95979,0.953395,0.956925,200146639
NZD=X,3/4/2020,0.626965,0.62862,0.626885,0.6284,329951856
CAD=X,3/5/2020,1.338505,1.33998,1.338465,1.33942,211499730
EUR=X,3/5/2020,1.11522,1.12062,1.11424,1.119935,741085513
GBP=X,3/5/2020,1.287235,1.29617,1.28599,1.295,875642460
JPY=X,3/5/2020,107.65354,107.73404,106.58872,106.68742,1010263499
AUD=X,3/5/2020,0.65885,0.65929,0.657965,0.658355,173464145
CHF=X,3/5/2020,0.956935,0.95716,0.94517,0.945845,1862898767
NZD=X,3/5/2020,0.628375,0.629325,0.62738,0.62886,177718920
CAD=X,3/6/2020,1.339345,1.34345,1.33834,1.342675,505785902
EUR=X,3/6/2020,1.11991,1.132295,1.119305,1.128895,1321665606
GBP=X,3/6/2020,1.294985,1.305335,1.29485,1.304735,1073923243
JPY=X,3/6/2020,106.69142,106.73742,105.183395,105.304895,1406362665
AUD=X,3/6/2020,0.65833,0.660485,0.65675,0.65965,295904387
CHF=X,3/6/2020,0.94589,0.94667,0.9319,0.937865,1375677421
NZD=X,3/6/2020,0.62889,0.632045,0.62806,0.631235,475774984
CAD=X,3/8/2020,1.359,1.36266,1.358265,1.362475,523455258
EUR=X,3/8/2020,1.13377,1.13917,1.133545,1.13802,677860748
GBP=X,3/8/2020,1.308645,1.31024,1.30759,1.309395,174917173
JPY=X,3/8/2020,104.4875,104.5465,103.6005,104.0145,545653371
AUD=X,3/8/2020,0.6604,0.662145,0.660045,0.661045,195726007
CHF=X,3/8/2020,0.932675,0.93363,0.92728,0.92801,841562015
NZD=X,3/8/2020,0.63142,0.633765,0.630815,0.632615,291493009
CAD=X,3/9/2020,1.362475,1.37483,1.35197,1.36776,744017565
EUR=X,3/9/2020,1.13802,1.148195,1.13511,1.14162,589482046
GBP=X,3/9/2020,1.309295,1.319825,1.30332,1.309655,135960243
JPY=X,3/9/2020,104.012,104.291,101.2455,102.78662,1254534309
AUD=X,3/9/2020,0.661145,0.66833,0.634725,0.658955,425023188
SGD=X,3/9/2020,1.377625,1.3866,1.3747,1.384115,1248946901
CHF=X,3/9/2020,0.92801,0.93224,0.919385,0.927095,245451070
NZD=X,3/9/2020,0.632565,0.644605,0.60688,0.63403,334759211
SEK=X,3/9/2020,9.3887,9.404,9.33735,9.38205,167455355
CAD=X,3/10/2020,1.36791,1.379555,1.36503,1.37246,654452209
EUR=X,3/10/2020,1.141575,1.143075,1.132195,1.132535,1329143804
GBP=X,3/10/2020,1.309575,1.310455,1.292445,1.29414,1641795412
JPY=X,3/10/2020,102.78112,105.20854,102.57162,104.606645,1819981756
AUD=X,3/10/2020,0.65901,0.65981,0.64868,0.650855,1310303241
SGD=X,3/10/2020,1.385185,1.3918,1.38377,1.388415,671817949
CHF=X,3/10/2020,0.9271,0.937455,0.926205,0.9354,1419392224
NZD=X,3/10/2020,0.633875,0.63428,0.624865,0.62687,1222517595
SEK=X,3/10/2020,9.4639,9.4948,9.42095,9.4776,238968175
CAD=X,3/11/2020,1.372835,1.378945,1.37031,1.37784,709897430
EUR=X,3/11/2020,1.129495,1.13243,1.128995,1.129445,106798362
GBP=X,3/11/2020,1.293595,1.297645,1.28487,1.28544,914599390
JPY=X,3/11/2020,104.606645,105.424145,104.606645,105.08492,550623396
AUD=X,3/11/2020,0.65084,0.652825,0.646935,0.647835,545979306
SGD=X,3/11/2020,1.391855,1.391865,1.389715,1.3901,410693654
CHF=X,3/11/2020,0.938675,0.939055,0.93612,0.937965,212863672
NZD=X,3/11/2020,0.626295,0.631565,0.625945,0.62712,232202286
SEK=X,3/11/2020,9.5163,9.51675,9.50215,9.50215,243532823
CAD=X,3/12/2020,1.377745,1.396205,1.371135,1.39158,1785900287
EUR=X,3/12/2020,1.1295,1.13077,1.1057,1.117745,1698294846
GBP=X,3/12/2020,1.28546,1.287115,1.269205,1.273015,1343125617
JPY=X,3/12/2020,105.08292,106.050895,103.79177,104.68172,478004509
AUD=X,3/12/2020,0.64784,0.64812,0.62134,0.626465,-2147483648
CHF=X,3/12/2020,0.937965,0.95524,0.93523,0.945495,1296990777
NZD=X,3/12/2020,0.6274,0.628085,0.61846,0.62035,1229728628
CAD=X,3/15/2020,1.37807,1.386665,1.37542,1.380635,412564817
EUR=X,3/15/2020,1.121505,1.126725,1.11875,1.12035,257042156
GBP=X,3/15/2020,1.24281,1.244145,1.235055,1.2413,250833241
JPY=X,3/15/2020,106.5585,106.863,105.2545,106.2155,423169358
AUD=X,3/15/2020,0.62574,0.627085,0.610185,0.616735,1436453793
CHF=X,3/15/2020,0.944285,0.94588,0.94033,0.942015,460845825
NZD=X,3/15/2020,0.60742,0.60951,0.59941,0.60397,652845925
CAD=X,3/16/2020,1.380065,1.401145,1.379875,1.40071,-2147483648
EUR=X,3/16/2020,1.120205,1.1229,1.110825,1.11869,305990361
GBP=X,3/16/2020,1.241055,1.24135,1.22177,1.227815,1422537820
JPY=X,3/16/2020,106.207,107.234,105.041,105.89462,394319662
AUD=X,3/16/2020,0.616735,0.618285,0.60798,0.610065,1089910805
SGD=X,3/16/2020,1.418215,1.424035,1.412755,1.420615,524880210
CHF=X,3/16/2020,0.94215,0.95039,0.93962,0.94482,524430992
NZD=X,3/16/2020,0.60402,0.610095,0.59825,0.60416,122434327
SEK=X,3/16/2020,9.697395,9.76975,9.64835,9.761995,755280591
CAD=X,3/17/2020,1.400805,1.42612,1.395715,1.42262,-2147483648
EUR=X,3/17/2020,1.11881,1.12154,1.098055,1.101165,-2147483648
GBP=X,3/17/2020,1.227915,1.228065,1.20156,1.214205,1469485915
JPY=X,3/17/2020,105.89462,107.442645,105.78912,107.236145,1363964353
AUD=X,3/17/2020,0.610115,0.614815,0.5959,0.599185,1722147691
SGD=X,3/17/2020,1.41992,1.429985,1.417515,1.429345,1768539991
CHF=X,3/17/2020,0.94482,0.96188,0.94455,0.958525,-2147483648
NZD=X,3/17/2020,0.60421,0.60921,0.59112,0.59407,1724886283
SEK=X,3/17/2020,9.7633,9.866255,9.7537,9.866255,1144340762
CAD=X,3/18/2020,1.42282,1.46413,1.41552,1.446985,-2147483648
EUR=X,3/18/2020,1.101165,1.10274,1.084515,1.097665,575885322
GBP=X,3/18/2020,1.214205,1.21505,1.1487,1.16348,-2147483648
JPY=X,3/18/2020,107.236145,108.191,106.915145,107.8555,683546816
AUD=X,3/18/2020,0.598835,0.60268,0.57063,0.57977,-2147483648
CHF=X,3/18/2020,0.958525,0.971345,0.957075,0.964675,1077621949
NZD=X,3/18/2020,0.59377,0.59597,0.568955,0.57181,-2147483648
CAD=X,3/19/2020,1.446985,1.46647,1.4454,1.449455,400988342
EUR=X,3/19/2020,1.09736,1.097415,1.067765,1.06788,-2147483648
GBP=X,3/19/2020,1.162225,1.16363,1.142515,1.150515,1269706788
JPY=X,3/19/2020,107.8495,111.03362,107.728,111.00662,-2147483648
AUD=X,3/19/2020,0.579045,0.580285,0.551645,0.574145,827220831
CHF=X,3/19/2020,0.965715,0.98685,0.96533,0.986605,-2147483648
NZD=X,3/19/2020,0.56957,0.57281,0.54661,0.56761,414080583
CAD=X,3/20/2020,1.44956,1.452255,1.41432,1.431125,-2147483648
EUR=X,3/20/2020,1.06791,1.08305,1.06723,1.07338,843740775
GBP=X,3/20/2020,1.150515,1.19485,1.149065,1.167505,1797123683
JPY=X,3/20/2020,111.01262,111.031,109.14627,110.2935,777543874
AUD=X,3/20/2020,0.574315,0.59804,0.57111,0.581185,1119593288
CHF=X,3/20/2020,0.986605,0.98668,0.973595,0.98199,833613869
NZD=X,3/20/2020,0.567205,0.58724,0.564215,0.57142,775433499
CAD=X,3/22/2020,1.434615,1.448485,1.43456,1.445395,1413625233
EUR=X,3/22/2020,1.07281,1.073555,1.066845,1.06953,545972531
GBP=X,3/22/2020,1.169605,1.169855,1.154345,1.163255,734298728
JPY=X,3/22/2020,110.306,110.754,109.797,109.921,462741116
AUD=X,3/22/2020,0.58059,0.58059,0.57048,0.574985,931851583
CHF=X,3/22/2020,0.98161,0.986975,0.98136,0.982185,191403678
NZD=X,3/22/2020,0.56722,0.56777,0.55801,0.56167,989360835
CAD=X,3/23/2020,1.445395,1.454665,1.433855,1.44728,329701629
EUR=X,3/23/2020,1.069455,1.081015,1.063955,1.07359,662224516
GBP=X,3/23/2020,1.161855,1.17205,1.146405,1.160035,281799005
JPY=X,3/23/2020,109.93,111.2245,109.424,110.55012,684267587
AUD=X,3/23/2020,0.57528,0.588455,0.570135,0.58765,1935861568
SGD=X,3/23/2020,1.45525,1.464475,1.452525,1.461115,1138301013
CHF=X,3/23/2020,0.982185,0.98833,0.977285,0.980175,419515466
NZD=X,3/23/2020,0.56177,0.574685,0.559135,0.57381,2029352154
SEK=X,3/23/2020,10.4513,10.45555,10.341245,10.3479,1148854692
CAD=X,3/24/2020,1.44728,1.452615,1.43691,1.44348,563058987
EUR=X,3/24/2020,1.07359,1.08774,1.07238,1.07815,720010591
GBP=X,3/24/2020,1.160265,1.181905,1.15898,1.180495,2120765868
JPY=X,3/24/2020,110.55012,111.3675,109.82562,110.818,352392442
AUD=X,3/24/2020,0.5876,0.599035,0.58655,0.597585,1581897959
SGD=X,3/24/2020,1.4573,1.45768,1.45195,1.454925,520454374
CHF=X,3/24/2020,0.980175,0.982295,0.97378,0.977925,457666567
NZD=X,3/24/2020,0.573705,0.58431,0.573155,0.58231,1478909907
SEK=X,3/24/2020,10.271595,10.271595,10.2477,10.2477,342382813
CAD=X,3/25/2020,1.443675,1.44566,1.41745,1.4206,-2147483648
EUR=X,3/25/2020,1.07815,1.08795,1.074215,1.08792,1428399885
GBP=X,3/25/2020,1.180415,1.191995,1.169925,1.18743,800725287
JPY=X,3/25/2020,110.824,111.5855,110.4515,110.733,185738809
AUD=X,3/25/2020,0.597485,0.60739,0.589725,0.591135,1042418832
CHF=X,3/25/2020,0.977995,0.980995,0.973215,0.973305,845536088
NZD=X,3/25/2020,0.58218,0.587135,0.57867,0.58082,317933466
CAD=X,3/26/2020,1.4205,1.426785,1.40021,1.40291,-2147483648
EUR=X,3/26/2020,1.08792,1.096325,1.08648,1.095775,1168022630
GBP=X,3/26/2020,1.18733,1.2246,1.183555,1.2213,-2147483648
JPY=X,3/26/2020,110.727,110.788,109.897,109.9145,865525083
AUD=X,3/26/2020,0.59088,0.60898,0.587435,0.608135,-2147483648
CHF=X,3/26/2020,0.97326,0.97421,0.957635,0.95901,-2147483648
NZD=X,3/26/2020,0.58087,0.598515,0.57757,0.59762,-2147483648
CAD=X,3/27/2020,1.40291,1.40597,1.399185,1.399185,553919665
EUR=X,3/27/2020,1.0958,1.097525,1.0947,1.097425,320946757
GBP=X,3/27/2020,1.220955,1.229555,1.218105,1.229555,959050246
JPY=X,3/27/2020,109.9115,110.051,109.4895,109.4955,491948842
AUD=X,3/27/2020,0.608135,0.61273,0.604685,0.612435,738173383
CHF=X,3/27/2020,0.95901,0.96034,0.955625,0.95594,588016160
NZD=X,3/27/2020,0.59767,0.601315,0.594315,0.60082,604772366
CAD=X,3/29/2020,1.40267,1.40706,1.40134,1.403405,189565357
EUR=X,3/29/2020,1.11318,1.11508,1.111205,1.11435,259081665
GBP=X,3/29/2020,1.245705,1.24945,1.241005,1.246455,174917173
JPY=X,3/29/2020,107.333,107.557,106.982,107.0025,411392049
AUD=X,3/29/2020,0.61528,0.618435,0.611485,0.61778,471031036
CHF=X,3/29/2020,0.94848,0.95068,0.947405,0.94754,249425143
NZD=X,3/29/2020,0.60302,0.60572,0.59917,0.60522,452539430
CAD=X,3/30/2020,1.403505,1.41823,1.40036,1.417175,1765793779
EUR=X,3/30/2020,1.11448,1.11452,1.09866,1.10097,1936917344
GBP=X,3/30/2020,1.246255,1.248105,1.23306,1.238265,898117612
JPY=X,3/30/2020,107.0025,108.1635,106.9195,107.8245,874475838
AUD=X,3/30/2020,0.61783,0.618435,0.61146,0.616785,255090973
SGD=X,3/30/2020,1.42815,1.42855,1.42365,1.423835,863899211
CHF=X,3/30/2020,0.94776,0.959405,0.947495,0.958115,1746061021
NZD=X,3/30/2020,0.605365,0.60587,0.5983,0.60041,894014944
SEK=X,3/30/2020,9.939595,10.0022,9.93175,9.98755,586439330
CAD=X,3/31/2020,1.41723,1.433955,1.40021,1.405955,1473944759
EUR=X,3/31/2020,1.10101,1.10268,1.09032,1.100965,106118526
GBP=X,3/31/2020,1.23836,1.247165,1.20535,1.242425,506051075
JPY=X,3/31/2020,107.8275,108.5895,107.294,107.3425,556959588
AUD=X,3/31/2020,0.616785,0.62133,0.608285,0.613885,530396002
SGD=X,3/31/2020,1.42402,1.427585,1.421135,1.422085,442559669
CHF=X,3/31/2020,0.958115,0.96596,0.957445,0.959675,347982153
NZD=X,3/31/2020,0.60046,0.60346,0.591825,0.59622,779439629
SEK=X,3/31/2020,10.05595,10.071405,9.9594,9.96165,1056547364
CAD=X,4/1/2020,1.406105,1.41601,1.40565,1.41053,639220005
EUR=X,4/1/2020,1.10084,1.101955,1.090455,1.09723,590841718
GBP=X,4/1/2020,1.242425,1.243655,1.2382,1.240775,264817780
JPY=X,4/1/2020,107.34,107.5675,106.8265,107.2495,185267717
AUD=X,4/1/2020,0.613885,0.614775,0.60905,0.611435,463610416
SGD=X,4/1/2020,1.4221,1.437485,1.42208,1.43555,-2147483648
CHF=X,4/1/2020,0.959675,0.9636,0.95922,0.962115,487869521
NZD=X,4/1/2020,0.59622,0.596275,0.592255,0.59513,274667263
SEK=X,4/1/2020,9.91415,10.00715,9.746195,9.821145,1043411322
CAD=X,4/2/2020,1.41013,1.41721,1.40632,1.40873,270600680
EUR=X,4/2/2020,1.097235,1.09789,1.089245,1.089665,1129271968
GBP=X,4/2/2020,1.24072,1.24702,1.234775,1.238955,276305079
JPY=X,4/2/2020,107.2485,108.0995,107.0275,108.0345,840557188
AUD=X,4/2/2020,0.611435,0.612875,0.607275,0.61001,311487691
SGD=X,4/2/2020,1.43565,1.4383,1.42845,1.4304,1029425459
CHF=X,4/2/2020,0.96194,0.96656,0.961935,0.96609,759696112
NZD=X,4/2/2020,0.595135,0.5974,0.58829,0.591845,627206693
SEK=X,4/2/2020,10.0514,10.08375,9.990995,10.06895,278021275
CAD=X,4/3/2020,1.41032,1.41307,1.40744,1.412655,384537562
EUR=X,4/3/2020,1.08921,1.091615,1.085835,1.090855,323666101
GBP=X,4/3/2020,1.238755,1.239495,1.22117,1.22766,1208274706
JPY=X,4/3/2020,108.109,108.664,107.9965,108.4565,427409189
AUD=X,4/3/2020,0.609545,0.61079,0.60602,0.60659,538558685
SGD=X,4/3/2020,1.43185,1.441355,1.42955,1.43992,1528659706
CHF=X,4/3/2020,0.966345,0.968865,0.96561,0.96712,223196262
NZD=X,4/3/2020,0.590625,0.59165,0.584365,0.586725,724956263
SEK=X,4/3/2020,10.1097,10.1804,10.0984,10.1804,817156932
CAD=X,4/5/2020,1.4247,1.42532,1.422565,1.42405,179207458
EUR=X,4/5/2020,1.078055,1.07915,1.077475,1.07872,190418211
GBP=X,4/5/2020,1.225155,1.22565,1.224435,1.224685,146948095
JPY=X,4/5/2020,108.555,108.5995,108.3425,108.427,220599644
AUD=X,4/5/2020,0.599965,0.601645,0.59986,0.60052,182368890
SGD=X,4/5/2020,1.43973,1.44072,1.43943,1.44045,227464063
CHF=X,4/5/2020,0.976855,0.97732,0.97621,0.9766,140535544
NZD=X,4/5/2020,0.58582,0.587685,0.58576,0.586135,150477237
SEK=X,4/5/2020,10.184255,10.1861,10.1728,10.17635,180185651
CAD=X,4/6/2020,1.42405,1.42405,1.40866,1.410555,1744468694
EUR=X,4/6/2020,1.077925,1.08046,1.07497,1.078195,136711153
GBP=X,4/6/2020,1.22399,1.23274,1.217455,1.224755,176415516
JPY=X,4/6/2020,108.662,109.3665,108.662,109.018,435417759
AUD=X,4/6/2020,0.60114,0.612365,0.600475,0.61203,1716211194
SGD=X,4/6/2020,1.44075,1.441615,1.43144,1.43235,1587080735
CHF=X,4/6/2020,0.97723,0.97912,0.976025,0.977245,102384444
NZD=X,4/6/2020,0.587335,0.59558,0.58663,0.594785,1293826707
SEK=X,4/6/2020,10.189695,10.19405,10.1141,10.1331,674080574
CAD=X,4/7/2020,1.410455,1.41118,1.394305,1.400515,1311264825
EUR=X,4/7/2020,1.078295,1.08947,1.07743,1.08751,1352938070
GBP=X,4/7/2020,1.22465,1.23772,1.2227,1.23417,1050948644
JPY=X,4/7/2020,109.018,109.024,108.495,108.5395,550835387
AUD=X,4/7/2020,0.61198,0.620835,0.609875,0.615285,590503030
SGD=X,4/7/2020,1.43098,1.43202,1.422185,1.42345,1433061659
CHF=X,4/7/2020,0.97729,0.977625,0.96781,0.968375,1517154419
NZD=X,4/7/2020,0.594635,0.600205,0.59398,0.59583,291493009
SEK=X,4/7/2020,10.122545,10.12405,9.998945,10.0526,809498467
CAD=X,4/8/2020,1.400515,1.4068,1.398365,1.399875,177988882
EUR=X,4/8/2020,1.087475,1.08786,1.08247,1.083945,579964339
GBP=X,4/8/2020,1.234175,1.242485,1.23138,1.239805,662378242
JPY=X,4/8/2020,108.553,108.992,108.396,108.8255,356745335
AUD=X,4/8/2020,0.615285,0.62427,0.61236,0.62294,1236097033
SGD=X,4/8/2020,1.42615,1.42955,1.42545,1.4256,197368381
CHF=X,4/8/2020,0.968375,0.972005,0.967995,0.970755,478331746
NZD=X,4/8/2020,0.59581,0.60267,0.593735,0.60122,966926508
SEK=X,4/8/2020,10.0648,10.1202,10.018445,10.0465,285629022
CAD=X,4/9/2020,1.399875,1.402175,1.399285,1.40188,344324545
EUR=X,4/9/2020,1.083945,1.08574,1.083035,1.08431,149628041
GBP=X,4/9/2020,1.239755,1.242455,1.238205,1.23855,220366924
JPY=X,4/9/2020,108.8225,108.9595,108.737,108.8455,121670248
AUD=X,4/9/2020,0.62289,0.624185,0.62108,0.622335,182368890
SGD=X,4/9/2020,1.4252,1.42695,1.424685,1.424985,138062185
CHF=X,4/9/2020,0.9708,0.9714,0.96976,0.970405,162790353
NZD=X,4/9/2020,0.60112,0.60222,0.59939,0.60102,116024520
SEK=X,4/9/2020,10.0638,10.07055,10.061945,10.06935,156297326
CAD=X,4/10/2020,1.39682,1.39716,1.39555,1.39589,213327594
EUR=X,4/10/2020,1.09197,1.09215,1.09033,1.09103,227809201
GBP=X,4/10/2020,1.24801,1.24822,1.24569,1.24569,331743787
JPY=X,4/10/2020,108.392,108.456,108.354,108.456,160299822
AUD=X,4/10/2020,0.63465,0.63539,0.63465,0.63528,193499821
SGD=X,4/10/2020,1.41296,1.4146,1.412745,1.412755,136291851
CHF=X,4/10/2020,0.964855,0.96605,0.964195,0.96605,289960688
NZD=X,4/10/2020,0.60799,0.60916,0.60654,0.60915,285884427
SEK=X,4/10/2020,9.93338,9.94596,9.923445,9.939905,166187397
CAD=X,4/12/2020,1.39292,1.39998,1.39274,1.39696,592304818
EUR=X,4/12/2020,1.0908,1.09133,1.09011,1.09021,180220669
GBP=X,4/12/2020,1.24625,1.24742,1.24562,1.24598,126970182
JPY=X,4/12/2020,108.421,108.514,108.266,108.348,168779484
AUD=X,4/12/2020,0.63486,0.63579,0.63272,0.63348,304809132
SGD=X,4/12/2020,1.413625,1.41516,1.41346,1.415055,353157792
CHF=X,4/12/2020,0.96561,0.96597,0.965355,0.965955,154842207
NZD=X,4/12/2020,0.60915,0.60925,0.60652,0.60748,367609477
SEK=X,4/12/2020,9.935165,9.94548,9.93295,9.94402,189822131
CAD=X,4/13/2020,1.39698,1.39878,1.3856,1.38747,1258866045
EUR=X,4/13/2020,1.09019,1.09372,1.086295,1.08899,263160682
GBP=X,4/13/2020,1.24591,1.253295,1.24543,1.25207,715319711
JPY=X,4/13/2020,108.349,108.371,107.505,107.63,777430812
AUD=X,4/13/2020,0.63351,0.64075,0.63316,0.63979,1032029963
SGD=X,4/13/2020,1.41507,1.41812,1.414655,1.414895,130980849
CHF=X,4/13/2020,0.965965,0.96863,0.96303,0.96683,237502925
NZD=X,4/13/2020,0.60758,0.61106,0.60603,0.61004,494203181
SEK=X,4/13/2020,9.94428,10.01959,9.913555,9.990795,571832457
CAD=X,4/14/2020,1.38754,1.39249,1.38641,1.38816,175551730
EUR=X,4/14/2020,1.08903,1.10538,1.08855,1.09791,1307389046
GBP=X,4/14/2020,1.2521,1.26471,1.25103,1.26253,1141848147
JPY=X,4/14/2020,107.631,107.758,106.985,107.114,587109499
AUD=X,4/14/2020,0.63994,0.64448,0.63757,0.64346,622411699
SGD=X,4/14/2020,1.41494,1.417205,1.41328,1.41336,379712805
CHF=X,4/14/2020,0.966845,0.967025,0.95958,0.96008,1175384144
NZD=X,4/14/2020,0.61008,0.613075,0.60662,0.61007,101602452
SEK=X,4/14/2020,9.990795,9.99998,9.925155,9.933455,681637602
CAD=X,4/15/2020,1.38811,1.4132,1.38802,1.4118,-2147483648
EUR=X,4/15/2020,1.09791,1.10171,1.08519,1.08991,1187737879
GBP=X,4/15/2020,1.26252,1.26252,1.24394,1.2519,1160827164
JPY=X,4/15/2020,107.114,107.834,106.931,107.626,582398575
AUD=X,4/15/2020,0.643465,0.6436,0.62848,0.63079,1981127354
SGD=X,4/15/2020,1.41336,1.427845,1.41304,1.425535,-2147483648
CHF=X,4/15/2020,0.96008,0.97002,0.959885,0.96521,915479772
NZD=X,4/15/2020,0.61009,0.61014,0.59556,0.59959,1782574553
SEK=X,4/15/2020,9.93349,10.065265,9.91642,10.04994,1281229487
CAD=X,4/16/2020,1.4118,1.41823,1.40173,1.40401,1049270924
EUR=X,4/16/2020,1.08991,1.09837,1.08119,1.08524,734966987
GBP=X,4/16/2020,1.2519,1.25249,1.24096,1.24862,427637768
JPY=X,4/16/2020,107.623,108.082,107.176,107.944,402441294
AUD=X,4/16/2020,0.63088,0.63824,0.6265,0.63577,825736707
SGD=X,4/16/2020,1.42553,1.43074,1.423325,1.424315,315095606
CHF=X,4/16/2020,0.96521,0.97151,0.96479,0.969285,747773893
NZD=X,4/16/2020,0.59959,0.60214,0.59225,0.5997,117626972
SEK=X,4/16/2020,10.04952,10.085145,9.9796,10.006515,536228202
CAD=X,4/17/2020,1.40387,1.41179,1.4,1.4,571589021
EUR=X,4/17/2020,1.08547,1.09985,1.08074,1.09985,2055208838
GBP=X,4/17/2020,1.24866,1.25223,1.24077,1.25003,236848702
JPY=X,4/17/2020,107.936,107.947,107.305,107.544,469336409
AUD=X,4/17/2020,0.63607,0.63821,0.63147,0.63628,131166607
SGD=X,4/17/2020,1.42423,1.425895,1.42129,1.42275,362009463
CHF=X,4/17/2020,0.96908,0.97241,0.96572,0.96684,456076938
NZD=X,4/17/2020,0.60002,0.60507,0.59678,0.603135,599163784
SEK=X,4/17/2020,10.005825,10.053485,9.973475,9.98312,330311855
CAD=X,4/19/2020,1.40177,1.40525,1.40173,1.40525,524064546
EUR=X,4/19/2020,1.08668,1.08732,1.08594,1.08594,200615754
GBP=X,4/19/2020,1.25026,1.25037,1.24859,1.24861,264817780
JPY=X,4/19/2020,107.507,107.689,107.498,107.689,271477619
